Date,Value
2015-08-27,5087508.0
2015-08-26,23636756.0
2015-08-25,2750080.0
2015-08-24,24138383.0
2015-08-23,1720313.0
2015-08-22,2323880.0
2015-08-21,1971275.0
2015-08-20,1888979.0
2015-08-19,3069791.0
2015-08-18,1386097.0
2015-08-17,1525965.0
2015-08-16,4117828.0
2015-08-15,918708.0
2015-08-14,4653524.0
2015-08-13,916516.0
2015-08-12,903662.0
2015-08-11,2414868.0
2015-08-10,4144402.0
2015-08-09,21986569.0
2015-08-08,1180444.0
2015-08-07,440882.0
2015-08-06,496311.0
2015-08-05,3506518.0
2015-08-04,829262.0
2015-08-03,385491.0
2015-08-02,872280.0
2015-08-01,2974709.0
2015-07-31,1303300.0
2015-07-30,596292.0
2015-07-29,2319901.0
2015-07-28,957249.0
2015-07-27,1959907.0
2015-07-26,1453203.0
2015-07-25,1555906.0
2015-07-24,668663.0
2015-07-23,605958.0
2015-07-22,843469.0
2015-07-21,5441844.0
2015-07-20,1264997.0
2015-07-19,886504.0
2015-07-18,1070852.0
2015-07-17,6486815.0
2015-07-16,1513017.0
2015-07-15,1580461.0
2015-07-14,1160673.0
2015-07-13,1898817.0
2015-07-12,5470247.0
2015-07-11,1761300.0
2015-07-10,1983037.0
2015-07-09,6082617.0
2015-07-08,9834750.0
2015-07-07,6731482.0
2015-07-06,5094528.0
2015-07-05,2751127.0
2015-07-04,779471.0
2015-07-03,1093141.0
2015-07-02,2711955.0
2015-07-01,2029201.0
2015-06-30,2563347.0
2015-06-29,1179458.0
2015-06-28,755271.0
2015-06-27,1941207.0
2015-06-26,1156053.0
2015-06-25,1024461.0
2015-06-24,3652926.0
2015-06-23,920125.0
2015-06-22,858861.0
2015-06-21,9175174.0
2015-06-20,5378272.0
2015-06-19,698976.0
2015-06-18,806528.0
2015-06-17,3226334.0
2015-06-16,3178091.0
2015-06-15,1055055.0
2015-06-14,2593804.0
2015-06-13,1788214.0
2015-06-12,6721879.0
2015-06-11,709894.0
2015-06-10,2961612.0
2015-06-09,862966.0
2015-06-08,867722.0
2015-06-07,1628179.0
2015-06-06,351002.0
2015-06-05,1359413.0
2015-06-04,776695.0
2015-06-03,919072.0
2015-06-02,1314739.0
2015-06-01,1643520.0
2015-05-31,1178123.0
2015-05-30,1354393.0
2015-05-29,1731345.0
2015-05-28,1579432.0
2015-05-27,962151.0
2015-05-26,959557.0
2015-05-25,372260.0
2015-05-24,853640.0
2015-05-23,2807249.0
2015-05-22,666009.0
2015-05-21,567254.0
2015-05-20,928765.0
2015-05-19,3039496.0
2015-05-18,744019.0
2015-05-17,745361.0
2015-05-16,564903.0
2015-05-15,1289404.0
2015-05-14,998277.0
2015-05-13,940054.0
2015-05-12,1868550.0
2015-05-11,3750319.0
2015-05-10,308217.0
2015-05-09,1209880.0
2015-05-08,689642.0
2015-05-07,1203452.0
2015-05-06,688932.0
2015-05-05,1908006.0
2015-05-04,2243749.0
2015-05-03,633251.0
2015-05-02,443806.0
2015-05-01,626818.0
2015-04-30,605541.0
2015-04-29,2165829.0
2015-04-28,883310.0
2015-04-27,3101928.0
2015-04-26,2174588.0
2015-04-25,689764.0
2015-04-24,673332.0
2015-04-23,52616145.0
2015-04-22,1414747.0
2015-04-21,369216.0
2015-04-20,399643.0
2015-04-19,224641.0
2015-04-18,451000.0
2015-04-17,480751.0
2015-04-16,1320803.0
2015-04-15,13100594.0
2015-04-14,875492.0
2015-04-13,1070687.0
2015-04-12,2409258.0
2015-04-11,489243.0
2015-04-10,1254528.0
2015-04-09,801259.0
2015-04-08,2460405.0
2015-04-07,760522.0
2015-04-06,637667.0
2015-04-05,526113.0
2015-04-04,1289394.0
2015-04-03,8146204.0
2015-04-02,4906324.0
2015-04-01,792491.0
2015-03-31,350228.0
2015-03-30,572850.0
2015-03-29,337273.0
2015-03-28,618464.0
2015-03-27,1122973.0
2015-03-26,204256.0
2015-03-25,1959803.0
2015-03-24,1085321.0
2015-03-23,392419.0
2015-03-22,443915.0
2015-03-21,2035734.0
2015-03-20,1159032.0
2015-03-19,2348460.0
2015-03-18,2623557.0
2015-03-17,1522679.0
2015-03-16,1832787.0
2015-03-15,1536065.0
2015-03-14,312975.0
2015-03-13,6184944.0
2015-03-12,3698960.0
2015-03-11,21316459.0
2015-03-10,1395100.0
2015-03-09,312469.0
2015-03-08,8462886.0
2015-03-07,2943190.0
2015-03-06,8814052.0
2015-03-05,1508627.0
2015-03-04,6301645.0
2015-03-03,6385488.0
2015-03-02,15649971.0
2015-03-01,2479879.0
2015-02-28,6285035.0
2015-02-27,1042067.0
2015-02-26,1928989.0
2015-02-25,4561462.0
2015-02-24,1799256.0
2015-02-23,1067009.0
2015-02-22,614587.0
2015-02-21,27080982.0
2015-02-20,1553575.0
2015-02-19,2402844.0
2015-02-18,403566.0
2015-02-17,948859.0
2015-02-16,450075.0
2015-02-15,2544698.0
2015-02-14,649772.0
2015-02-13,1204907.0
2015-02-12,1174505.0
2015-02-11,443998.0
2015-02-10,1602477.0
2015-02-09,1261880.0
2015-02-08,174903.0
2015-02-07,943313.0
2015-02-06,1094086.0
2015-02-05,4185601.0
2015-02-04,303016.0
2015-02-03,2692754.0
2015-02-02,2504985.0
2015-02-01,453157.0
2015-01-31,595212.0
2015-01-30,355088.0
2015-01-29,1250151.0
2015-01-28,523024.0
2015-01-27,1238030.0
2015-01-26,2249629.0
2015-01-25,418002.0
2015-01-24,2523412.0
2015-01-23,528085.0
2015-01-22,452485.0
2015-01-21,6136786.0
2015-01-20,979278.0
2015-01-19,1545752.0
2015-01-18,1595481.0
2015-01-17,2023194.0
2015-01-15,4236406.0
2015-01-14,5405997.0
2015-01-13,7945353.0
2015-01-12,533820.0
2015-01-11,4894929.0
2015-01-10,2084547.0
2015-01-09,597120.0
2015-01-08,9170692.0
2015-01-07,15342189.0
2015-01-06,1275043.0
2015-01-05,2522809.0
2015-01-04,2411212.0
2015-01-03,1176315.0
2015-01-02,895280.0
2015-01-01,504826.0
2014-12-31,14920218.0
2014-12-30,9523503.0
2014-12-29,363065.0
2014-12-28,437186.0
2014-12-27,278576.0
2014-12-26,664249.0
2014-12-25,1280909.0
2014-12-24,18561562.0
2014-12-23,523902.0
2014-12-22,1138232.0
2014-12-21,1397635.0
2014-12-20,727852.0
2014-12-19,767158.0
2014-12-18,2791390.0
2014-12-17,1188180.0
2014-12-16,1350635.0
2014-12-15,1078533.0
2014-12-14,565802.0
2014-12-13,454549.0
2014-12-12,285560.0
2014-12-11,1362102.0
2014-12-10,1544350.0
2014-12-09,17011436.0
2014-12-08,2720899.0
2014-12-07,362630.0
2014-12-06,643991.0
2014-12-05,694829.0
