Date,Value
2014-11-18,7609469981.0
2014-11-17,7604956622.0
2014-11-16,7603070590.0
2014-11-15,7600989979.0
2014-11-14,7597527075.0
2014-11-13,7591164163.0
2014-11-12,7584493051.0
2014-11-11,7579573002.0
2014-11-10,7576669338.0
2014-11-09,7572996951.0
2014-11-08,7567528197.0
2014-11-07,7561232058.0
2014-11-06,7544116452.0
2014-11-05,7541300757.0
2014-11-04,7536114242.0
2014-11-03,7532901700.0
2014-11-02,7530279003.0
2014-11-01,7526470342.0
2014-10-31,7520774354.0
2014-10-30,7517591714.0
2014-10-29,7515523253.0
2014-10-28,7511307345.0
2014-10-27,7508499070.0
2014-10-26,7506180083.0
2014-10-25,7505080763.0
2014-10-24,7502077792.0
2014-10-23,7494179625.0
2014-10-22,7489741214.0
2014-10-21,7485961479.0
2014-10-20,7484557185.0
2014-10-19,7482398625.0
2014-10-18,7480102314.0
2014-10-17,7478412758.0
2014-10-16,7474039106.0
2014-10-15,7469629783.0
2014-10-14,7462350547.0
2014-10-13,7457347005.0
2014-10-12,7452927191.0
2014-10-11,7446160144.0
2014-10-10,7444755740.0
2014-10-09,7436775901.0
2014-10-08,7428686947.0
2014-10-07,7422592979.0
2014-10-06,7416863913.0
2014-10-05,7406916157.0
2014-10-04,7383263630.0
2014-10-03,7376236877.0
2014-10-02,7368473498.0
2014-10-01,7364633514.0
2014-09-30,7360544977.0
2014-09-29,7355189924.0
2014-09-28,7345815206.0
2014-09-27,7342480110.0
2014-09-26,7340664432.0
2014-09-25,7335421342.0
2014-09-24,7332768870.0
2014-09-23,7329801896.0
2014-09-22,7325883585.0
2014-09-21,7324486581.0
2014-09-20,7319946733.0
2014-09-19,7305914257.0
2014-09-18,7298557793.0
2014-09-17,7293066667.0
2014-09-16,7289494386.0
2014-09-15,7286993154.0
2014-09-14,7282053807.0
2014-09-13,7280023782.0
2014-09-12,7277063718.0
2014-09-11,7274166142.0
2014-09-10,7270688008.0
2014-09-09,7261734645.0
2014-09-08,7255749125.0
2014-09-07,7251872491.0
2014-09-06,7248941842.0
2014-09-05,7236681643.0
2014-09-04,7231748678.0
2014-09-03,7228132364.0
2014-09-02,7225415057.0
2014-09-01,7219187953.0
2014-08-31,7216255136.0
